BORO,VIOLATION CODE,VIOLATION DESCRIPTION,Latitude,Longitude
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.764000846442,-73.966871599238
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.758676977275,-73.829046950115
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.682051567717,-73.836858939512
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.758032145021,-73.985716760669
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.66992658369,-73.958223662985
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.768528457053,-73.98896727691
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.740568033127,-74.004449481928
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.692372856192,-73.860424368935
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.630848694513,-74.103203187655
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.628127713224,-74.012983627048
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.816405299238,-73.90232093696
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.650531263581,-74.004652473015
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.655285265789,-74.003413018685
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.784066952882,-73.974491683665
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.704728063984,-73.910960992707
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.619680849836,-74.032613437324
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.604910307479,-73.998746746706
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.743797552699,-73.983738571533
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.721774687105,-73.997590095253
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.886276563134,-73.847925375109
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.856199932179,-73.843923957654
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.764440523417,-73.959886102984
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.619981928029,-73.999232748681
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.61722589518,-73.99211168663
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.727201067458,-74.003337341477
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.626289740667,-74.158367858223
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.884088192353,-73.849384228871
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.842783543227,-73.885844527342
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.763930686163,-73.96190436458
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.735289116727,-73.881497275382
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.874945722104,-73.879869724653
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.739864554248,-73.985583542603
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.740985250791,-73.995918576079
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.802584857292,-73.936637615845
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.819025717847,-73.927101816839
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.772431724155,-73.955722093403
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.668199774868,-73.906489605694
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.732679494218,-73.993689197846
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.683713862316,-73.935186181698
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.888191119949,-73.831280477923
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.761407748144,-73.960411357134
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.622055721105,-73.9362657174
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.799014491662,-73.963032775794
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.681215334246,-73.975407299058
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.730570821747,-73.954306767694
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.734290812313,-74.002724283182
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.799528877169,-73.939739522863
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.850182712435,-73.851640926113
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.718110166837,-73.991973439946
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.755733629507,-73.978357508989
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.7213191889,-73.845402704214
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.727203860365,-73.999693325365
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.765225583213,-73.81464417836
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.686652460925,-73.993845011556
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.695865145847,-73.747112454985
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.756873615692,-73.821796385939
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.879043238484,-73.843117954318
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.841994761191,-73.92448879155
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.755867587718,-73.882442308416
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.660850616976,-73.961105627893
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.683952391992,-73.847883782115
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.688408722347,-73.988677694927
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.752892191647,-73.817342322781
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.753154845794,-73.927809425352
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.875565355584,-73.887335685337
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.757995161366,-73.977577095311
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.764530845901,-73.979813065911
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.735026279435,-74.006098131914
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.732490264391,-74.001832977903
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.736609791786,-73.990679378381
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.69253019444,-73.858905887862
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.680400103258,-73.95000038037
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.763200488149,-73.985423246596
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.901412337671,-73.846892197665
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.706112615539,-73.942994664905
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.832030985902,-73.851052782355
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.840762473999,-73.879544979015
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.744249706483,-73.979205728022
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.823556270209,-73.944992925774
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.758206436667,-73.966102032937
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.706606774394,-73.905703337213
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.680557049559,-73.977660919991
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.74880492794,-73.893282162298
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.752518612241,-73.993232537654
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.615590103793,-73.993736329
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.753971271038,-73.966096977642
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.798407004076,-73.941145537109
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.84205237211,-73.924445355612
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.665344239055,-73.730737596381
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.72926511346,-74.003903908927
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.768977408413,-73.952200834709
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.758206436667,-73.966102032937
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.598529586816,-73.959024707762
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.730140659856,-74.004795160255
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.649985026635,-74.0052470527
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.609976758873,-73.955455694558
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.631597951149,-73.975368009801
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.698220263051,-73.806359821833
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.633774198716,-73.963679504756
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.836156807707,-73.902725490616
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.757750384856,-73.862578944185
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.769689407233,-73.98814755767
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.853712298248,-73.887835542742
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.738784023069,-74.000223731115
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.607977726532,-73.960689968096
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.758891264392,-73.985795988251
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.758834027381,-73.989546433937
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.70741146105,-73.817424144392
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.772103341315,-73.925741720021
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.739077579423,-73.920448791583
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.74006750352,-73.984338519031
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.867954370143,-73.920315717202
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.662420046446,-73.891780885036
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.678755829996,-73.949651903194
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.722652182392,-73.985991341534
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.774212198412,-73.908011827858
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.723116860955,-74.003124280993
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.672036405116,-73.843145324692
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.715513882845,-73.998199956475
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.853408551203,-73.930722175947
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.748482031386,-73.86317559237
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.640720113261,-73.9691922744
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.721551840317,-73.988809132558
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.767548309597,-73.911999433988
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.688156948248,-73.819222287372
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.885930124201,-73.909903636423
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.673713970673,-73.732279081619
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.853905067784,-73.854170209806
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.813236109247,-73.822855117548
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.762717406098,-73.942003855571
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.747251296882,-73.887438032645
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.834316730276,-73.850570627408
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.699579019911,-73.830695750134
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.800342627985,-73.962045982133
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.598660956714,-73.957976746131
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.644454931217,-73.95795139689
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.785368197909,-73.975560069114
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.591427332393,-74.164787505238
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.74292312568,-74.000220136276
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.736352029935,-73.994482704184
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.693340755467,-73.853029825314
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.693347769793,-73.966658019206
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.614855736776,-73.980380770898
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.661677698154,-73.993086800869
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.749656081655,-73.885044689341
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.676626506659,-73.741990586543
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.740040581716,-73.92389027621
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.778965037143,-73.950929874115
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.771155758975,-73.956629137279
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.756122540865,-73.994318632391
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.753053988387,-73.996556687381
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.686940417396,-73.990304138432
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.640013083994,-74.007916239988
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.763691248051,-73.807959265524
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.777838693314,-73.948655971649
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.790154436747,-73.811847922287
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.875021689755,-73.892858229156
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.702188840883,-73.811072878358
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.763961680113,-73.808824869434
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.86150825375,-73.89763775771
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.733741675524,-73.992956613532
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.749517095026,-73.883312536574
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.735234883433,-74.006062067345
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.755498696318,-73.970979817697
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.680730160539,-73.763722585994
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.754414918467,-73.989049030637
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.714119486232,-73.996042873189
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.764892163167,-73.812154213559
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.734693487788,-73.986140350695
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.742360416171,-74.002767919549
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.686328027808,-73.823936340648
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.68441810317,-73.992035200849
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.701363878676,-73.905241932092
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.850099609082,-73.905459370419
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.637757245537,-73.896717627989
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.746342701312,-73.896083081162
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.724238857969,-73.987740777979
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.819189024738,-73.950220866357
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.60799180107,-74.121095847185
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.798230076204,-73.933784841293
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.677659565631,-73.898328428892
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.809371099513,-73.944300274763
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.701687901075,-74.011631125861
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.755155231818,-73.98276484433
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.782583627131,-73.953339311533
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.865487021788,-73.864719971896
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.674775561905,-73.963188428
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.755970889682,-73.881471168737
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.768883330714,-73.774228448151
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.71772318973,-73.992492955455
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.75868238198,-73.832714345987
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.885708093182,-73.910276445618
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.805667548901,-73.962382481514
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.677877749407,-73.938872844914
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.654678649133,-74.004040083445
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.730869592159,-73.982893826526
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.621282778868,-74.006411897035
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.828580761219,-73.879017871214
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.747986986901,-73.992817957089
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.685012075132,-73.914196446132
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.696762300332,-73.910405485249
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.758859744427,-73.830132988411
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.724225594654,-73.949372090247
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.777595486801,-73.951122253185
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.855234584885,-73.936851153613
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.799486470307,-73.962667713806
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.748867346592,-73.892520538155
